worker_id,zone_id,city,zone_label,platform,season,months_active,avg_daily_hours,past_claims_count,zone_flood_risk,zone_heat_risk,zone_aqi_risk,weekly_earnings,daily_orders,avg_income_per_order,disruption_exposure,risk_label,plan_name,plan_base_premium,plan_max_payout,coverage_days,covered_event_count,avg_copay
W_00135,Z_MUM_002,Mumbai,Mumbai_Suburbs,Zomato,winter,58,5.46,0,0.6572,0.5246,0.4685,4500.0,13.89,38.71,0.5641,low,standard,79.0,2000.0,7,6,0.1
W_00136,Z_CHE_001,Chennai,Chennai_Central,Swiggy,monsoon,57,7.51,0,0.8221,0.7364,0.4141,4500.0,10.85,50.37,0.6976,low,nano,25.0,500.0,7,2,0.25
W_00137,Z_DEL_002,Delhi,Delhi_NCR,Swiggy,summer,18,7.44,2,0.3004,0.9027,0.8515,4500.0,16.14,43.94,0.6052,low,premium,99.0,3500.0,7,7,0.0
W_00138,Z_KOL_001,Kolkata,Kolkata_Central,Zomato,festival,19,8.96,2,0.8261,0.6006,0.461,4500.0,12.6,44.0,0.6781,medium,standard,79.0,2000.0,7,6,0.1
W_00139,Z_HYD_001,Hyderabad,Hyderabad_Central,Amazon,monsoon,3,10.11,4,0.5666,0.7089,0.4608,4500.0,8.0,47.58,0.6157,high,standard,79.0,2000.0,7,6,0.1
W_00140,Z_KOL_001,Kolkata,Kolkata_Central,Swiggy,monsoon,18,7.56,0,0.719,0.7439,0.5108,4500.0,12.49,47.91,0.6742,low,basic,49.0,1000.0,7,4,0.2
W_00141,Z_DEL_002,Delhi,Delhi_NCR,Amazon,monsoon,32,6.58,1,0.2738,0.9215,0.9404,5232.64,15.04,56.13,0.605,low,basic,49.0,1000.0,7,4,0.2
W_00142,Z_MUM_001,Mumbai,Mumbai_Coastal,Swiggy,winter,38,7.12,0,0.849,0.6139,0.4081,4500.0,10.15,49.23,0.676,low,basic,49.0,1000.0,7,4,0.2
W_00143,Z_BLR_001,Bangalore,Bangalore_Central,Zomato,festival,22,7.27,1,0.5018,0.3822,0.3069,6315.7,18.62,54.71,0.4379,low,standard,79.0,2000.0,7,6,0.1
W_00144,Z_DEL_001,Delhi,Delhi_Central,Blinkit,monsoon,55,7.49,3,0.3675,0.9697,0.9185,5538.14,15.89,56.2,0.6625,low,premium,99.0,3500.0,7,7,0.0
W_00145,Z_CHE_002,Chennai,Chennai_Suburban,Swiggy,festival,20,6.74,0,0.5662,0.8709,0.3405,4500.0,13.97,46.64,0.6031,medium,basic,49.0,1000.0,7,4,0.2
W_00146,Z_HYD_001,Hyderabad,Hyderabad_Central,Zomato,festival,13,7.78,1,0.6251,0.7588,0.3709,7686.02,23.92,51.83,0.6113,medium,premium,99.0,3500.0,7,7,0.0
W_00147,Z_CHE_001,Chennai,Chennai_Central,Swiggy,monsoon,27,6.6,1,0.787,0.8261,0.4426,4712.72,20.29,37.46,0.7044,low,basic,49.0,1000.0,7,4,0.2
W_00148,Z_CHE_001,Chennai,Chennai_Central,Zomato,festival,23,7.78,2,0.8158,0.8464,0.3378,6088.27,21.27,46.16,0.7099,medium,nano,25.0,500.0,7,2,0.25
W_00149,Z_HYD_001,Hyderabad,Hyderabad_Central,Blinkit,summer,21,8.92,2,0.5251,0.8283,0.3662,6753.96,18.42,59.13,0.6058,medium,standard,79.0,2000.0,7,6,0.1
W_00150,Z_CHE_002,Chennai,Chennai_Suburban,Zepto,summer,19,10.43,1,0.6537,0.7993,0.3663,4500.0,11.67,49.57,0.6665,medium,premium,99.0,3500.0,7,7,0.0
W_00151,Z_DEL_001,Delhi,Delhi_Central,Swiggy,monsoon,29,4.61,1,0.3721,0.99,0.99,4500.0,10.88,38.71,0.6556,low,standard,79.0,2000.0,7,6,0.1
W_00152,Z_KOL_001,Kolkata,Kolkata_Central,Amazon,monsoon,53,6.68,0,0.7711,0.6541,0.5088,5849.89,16.18,58.33,0.6622,low,premium,99.0,3500.0,7,7,0.0
W_00153,Z_BLR_001,Bangalore,Bangalore_Central,Blinkit,summer,43,7.11,0,0.4811,0.3731,0.3775,4500.0,11.2,49.39,0.4443,low,nano,25.0,500.0,7,2,0.25
W_00154,Z_CHE_001,Chennai,Chennai_Central,Swiggy,summer,7,10.43,1,0.7643,0.8607,0.4096,4802.34,15.58,49.7,0.738,medium,basic,49.0,1000.0,7,4,0.2
W_00155,Z_CHE_001,Chennai,Chennai_Central,Swiggy,monsoon,2,9.74,3,0.8397,0.7916,0.4289,7149.82,21.47,53.71,0.7443,high,standard,79.0,2000.0,7,6,0.1
W_00156,Z_KOL_001,Kolkata,Kolkata_Central,Zomato,festival,18,6.77,1,0.8499,0.5955,0.4473,4500.0,10.57,42.49,0.6647,medium,standard,79.0,2000.0,7,6,0.1
W_00157,Z_BLR_001,Bangalore,Bangalore_Central,Zomato,summer,9,7.94,3,0.4176,0.4229,0.3069,4500.0,16.86,42.71,0.4269,medium,standard,79.0,2000.0,7,6,0.1
W_00158,Z_HYD_001,Hyderabad,Hyderabad_Central,Swiggy,monsoon,47,6.11,1,0.5331,0.689,0.4035,4500.0,11.9,44.09,0.5476,low,nano,25.0,500.0,7,2,0.25
W_00159,Z_MUM_002,Mumbai,Mumbai_Suburbs,Blinkit,monsoon,4,9.2,3,0.6675,0.5272,0.5318,4839.18,16.65,46.87,0.6113,high,basic,49.0,1000.0,7,4,0.2
W_00160,Z_BLR_001,Bangalore,Bangalore_Central,Swiggy,festival,24,6.89,5,0.4154,0.3769,0.2997,6779.32,22.4,48.82,0.3955,medium,nano,25.0,500.0,7,2,0.25
W_00161,Z_DEL_002,Delhi,Delhi_NCR,Swiggy,winter,8,6.02,2,0.2632,0.7963,0.7905,4500.0,13.37,40.3,0.5385,medium,premium,99.0,3500.0,7,7,0.0
W_00162,Z_DEL_002,Delhi,Delhi_NCR,Zomato,winter,18,6.34,0,0.2754,0.9105,0.776,4500.0,12.96,50.01,0.5763,medium,premium,99.0,3500.0,7,7,0.0
W_00163,Z_HYD_001,Hyderabad,Hyderabad_Central,Blinkit,summer,7,7.77,1,0.5085,0.7199,0.3637,4500.0,11.09,42.35,0.5568,medium,nano,25.0,500.0,7,2,0.25
W_00164,Z_CHE_001,Chennai,Chennai_Central,Swiggy,summer,5,10.21,3,0.8452,0.8529,0.3673,4500.0,18.58,34.85,0.76,high,basic,49.0,1000.0,7,4,0.2
W_00165,Z_CHE_002,Chennai,Chennai_Suburban,Swiggy,summer,57,7.08,3,0.636,0.9097,0.3108,4500.0,9.02,48.01,0.6471,low,nano,25.0,500.0,7,2,0.25
W_00166,Z_MUM_001,Mumbai,Mumbai_Coastal,Zomato,festival,9,6.0,4,0.7773,0.5957,0.392,4994.09,20.8,38.72,0.6174,medium,premium,99.0,3500.0,7,7,0.0
W_00167,Z_CHE_002,Chennai,Chennai_Suburban,Zepto,winter,15,7.46,0,0.6407,0.9739,0.2897,4763.61,14.54,52.83,0.6717,medium,standard,79.0,2000.0,7,6,0.1
W_00168,Z_CHE_002,Chennai,Chennai_Suburban,Swiggy,festival,20,11.13,2,0.6131,0.966,0.3512,4979.26,15.53,51.72,0.6906,medium,standard,79.0,2000.0,7,6,0.1
W_00169,Z_CHE_001,Chennai,Chennai_Central,Swiggy,winter,9,7.68,3,0.7809,0.9171,0.3524,4500.0,12.48,57.6,0.7282,medium,standard,79.0,2000.0,7,6,0.1
W_00170,Z_DEL_001,Delhi,Delhi_Central,Zepto,festival,26,6.37,0,0.3729,0.9201,0.9204,4500.0,9.76,50.75,0.6368,low,basic,49.0,1000.0,7,4,0.2
W_00171,Z_DEL_001,Delhi,Delhi_Central,Blinkit,winter,24,7.07,0,0.3537,0.8776,0.9801,4511.43,18.74,38.83,0.6443,medium,premium,99.0,3500.0,7,7,0.0
W_00172,Z_CHE_002,Chennai,Chennai_Suburban,Swiggy,summer,21,10.3,6,0.6185,0.9562,0.3057,4500.0,9.38,50.26,0.6835,medium,basic,49.0,1000.0,7,4,0.2
W_00173,Z_MUM_001,Mumbai,Mumbai_Coastal,Amazon,festival,27,8.99,1,0.8133,0.5993,0.4145,7620.19,26.53,46.33,0.6643,medium,basic,49.0,1000.0,7,4,0.2
W_00174,Z_BLR_001,Bangalore,Bangalore_Central,Swiggy,festival,6,12.7,6,0.4582,0.4137,0.3242,5777.23,19.82,47.01,0.48,high,basic,49.0,1000.0,7,4,0.2
W_00175,Z_BLR_001,Bangalore,Bangalore_Central,Swiggy,monsoon,18,8.72,3,0.4389,0.4497,0.3413,4500.0,11.99,45.46,0.4548,medium,standard,79.0,2000.0,7,6,0.1
W_00176,Z_DEL_002,Delhi,Delhi_NCR,Zepto,winter,19,5.99,1,0.3058,0.8663,0.7772,5949.83,14.91,64.36,0.5733,low,basic,49.0,1000.0,7,4,0.2
W_00177,Z_MUM_002,Mumbai,Mumbai_Suburbs,Swiggy,monsoon,55,7.2,0,0.7973,0.5244,0.4648,5205.19,16.84,49.84,0.6339,low,standard,79.0,2000.0,7,6,0.1
W_00178,Z_CHE_001,Chennai,Chennai_Central,Zomato,monsoon,6,11.42,1,0.6971,0.8485,0.3815,4500.0,12.12,46.37,0.7078,high,basic,49.0,1000.0,7,4,0.2
W_00179,Z_HYD_001,Hyderabad,Hyderabad_Central,Blinkit,summer,21,7.28,1,0.5283,0.8076,0.4434,6410.42,21.76,47.52,0.5992,medium,standard,79.0,2000.0,7,6,0.1
W_00180,Z_MUM_002,Mumbai,Mumbai_Suburbs,Zomato,summer,40,7.15,1,0.6642,0.5641,0.4798,4500.0,16.46,38.28,0.5933,low,standard,79.0,2000.0,7,6,0.1
W_00181,Z_MUM_002,Mumbai,Mumbai_Suburbs,Swiggy,winter,21,9.08,1,0.8062,0.5703,0.4297,6342.07,16.83,60.79,0.6702,medium,basic,49.0,1000.0,7,4,0.2
W_00182,Z_MUM_002,Mumbai,Mumbai_Suburbs,Blinkit,monsoon,13,10.18,2,0.7353,0.5267,0.414,4761.81,11.35,67.65,0.6278,medium,nano,25.0,500.0,7,2,0.25
W_00183,Z_BLR_001,Bangalore,Bangalore_Central,Amazon,summer,5,8.23,8,0.4116,0.425,0.3638,4927.52,15.46,51.41,0.4381,high,premium,99.0,3500.0,7,7,0.0
W_00184,Z_CHE_001,Chennai,Chennai_Central,Swiggy,summer,13,10.87,2,0.8176,0.7819,0.4004,5197.7,16.26,51.55,0.741,medium,standard,79.0,2000.0,7,6,0.1
W_00185,Z_CHE_002,Chennai,Chennai_Suburban,Zomato,monsoon,20,6.15,1,0.6464,0.9629,0.2988,4500.0,8.0,55.18,0.6534,low,nano,25.0,500.0,7,2,0.25
W_00186,Z_HYD_001,Hyderabad,Hyderabad_Central,Swiggy,monsoon,37,5.35,0,0.5943,0.7531,0.4439,4500.0,11.09,33.67,0.5914,low,basic,49.0,1000.0,7,4,0.2
W_00187,Z_BLR_001,Bangalore,Bangalore_Central,Zepto,summer,52,6.02,1,0.4935,0.3909,0.3419,5660.5,19.23,47.47,0.4373,low,basic,49.0,1000.0,7,4,0.2
W_00188,Z_HYD_001,Hyderabad,Hyderabad_Central,Zomato,winter,5,9.89,4,0.5353,0.7784,0.3692,4895.01,15.6,50.6,0.6123,high,standard,79.0,2000.0,7,6,0.1
W_00189,Z_BLR_002,Bangalore,Bangalore_East,Amazon,festival,25,11.46,3,0.3832,0.386,0.3111,4500.0,17.14,32.05,0.4274,medium,premium,99.0,3500.0,7,7,0.0
W_00190,Z_KOL_001,Kolkata,Kolkata_Central,Zomato,monsoon,7,9.27,1,0.8236,0.7175,0.4842,4500.0,14.62,41.86,0.7223,high,premium,99.0,3500.0,7,7,0.0
W_00191,Z_DEL_001,Delhi,Delhi_Central,Amazon,festival,21,7.51,1,0.3614,0.9324,0.99,4500.0,16.09,45.03,0.6581,low,premium,99.0,3500.0,7,7,0.0
W_00192,Z_BLR_002,Bangalore,Bangalore_East,Blinkit,winter,46,6.64,1,0.3712,0.3722,0.2962,7449.09,20.97,57.3,0.3826,low,standard,79.0,2000.0,7,6,0.1
W_00193,Z_DEL_001,Delhi,Delhi_Central,Swiggy,festival,21,7.78,0,0.3463,0.99,0.7571,4500.0,11.24,51.05,0.6284,low,nano,25.0,500.0,7,2,0.25
W_00194,Z_DEL_001,Delhi,Delhi_Central,Zomato,monsoon,9,8.61,3,0.3115,0.99,0.9092,5566.72,19.01,47.23,0.6537,medium,basic,49.0,1000.0,7,4,0.2
W_00195,Z_BLR_002,Bangalore,Bangalore_East,Swiggy,festival,8,10.59,0,0.3738,0.3319,0.3098,4500.0,17.72,35.76,0.4003,medium,basic,49.0,1000.0,7,4,0.2
W_00196,Z_HYD_001,Hyderabad,Hyderabad_Central,Zomato,festival,9,9.44,0,0.5571,0.7873,0.3721,6123.46,20.1,49.13,0.6057,medium,standard,79.0,2000.0,7,6,0.1
W_00197,Z_DEL_001,Delhi,Delhi_Central,Zomato,summer,25,5.06,2,0.3645,0.99,0.9244,4500.0,13.94,41.97,0.6463,medium,basic,49.0,1000.0,7,4,0.2
W_00198,Z_DEL_002,Delhi,Delhi_NCR,Swiggy,winter,39,6.91,0,0.3033,0.8214,0.9434,4500.0,13.99,42.36,0.5991,low,standard,79.0,2000.0,7,6,0.1
W_00199,Z_CHE_002,Chennai,Chennai_Suburban,Blinkit,monsoon,44,7.53,1,0.5768,0.8476,0.3393,4500.0,16.18,31.09,0.6124,low,basic,49.0,1000.0,7,4,0.2
W_00200,Z_KOL_001,Kolkata,Kolkata_Central,Zomato,festival,22,9.73,0,0.8592,0.6206,0.5651,4864.68,16.08,48.79,0.7232,low,basic,49.0,1000.0,7,4,0.2
W_00201,Z_DEL_001,Delhi,Delhi_Central,Swiggy,monsoon,22,7.6,0,0.3541,0.813,0.892,5107.24,15.46,53.3,0.6093,medium,standard,79.0,2000.0,7,6,0.1
W_00202,Z_CHE_001,Chennai,Chennai_Central,Zepto,winter,22,8.22,1,0.744,0.9074,0.3629,4500.0,12.57,57.43,0.7175,medium,standard,79.0,2000.0,7,6,0.1
W_00203,Z_DEL_001,Delhi,Delhi_Central,Blinkit,monsoon,38,6.54,0,0.3578,0.99,0.99,4500.0,11.86,58.46,0.668,low,nano,25.0,500.0,7,2,0.25
W_00204,Z_BLR_001,Bangalore,Bangalore_Central,Swiggy,monsoon,18,8.11,2,0.4396,0.4671,0.3206,7531.41,23.17,52.44,0.4503,medium,premium,99.0,3500.0,7,7,0.0
W_00205,Z_MUM_002,Mumbai,Mumbai_Suburbs,Blinkit,summer,27,6.04,0,0.783,0.491,0.4669,5483.8,16.31,54.24,0.6096,medium,basic,49.0,1000.0,7,4,0.2
W_00206,Z_CHE_002,Chennai,Chennai_Suburban,Swiggy,monsoon,24,11.01,2,0.6879,0.9014,0.2931,5616.24,18.59,48.72,0.6989,medium,basic,49.0,1000.0,7,4,0.2
W_00207,Z_HYD_001,Hyderabad,Hyderabad_Central,Blinkit,summer,55,5.66,1,0.5248,0.713,0.4269,4916.27,15.85,50.04,0.5524,low,standard,79.0,2000.0,7,6,0.1
W_00208,Z_CHE_001,Chennai,Chennai_Central,Zomato,festival,35,8.13,2,0.7559,0.7514,0.4443,4564.21,18.15,40.56,0.6804,low,nano,25.0,500.0,7,2,0.25
W_00209,Z_MUM_002,Mumbai,Mumbai_Suburbs,Zomato,festival,24,9.86,0,0.7114,0.4991,0.4237,6256.34,18.61,54.23,0.6028,medium,standard,79.0,2000.0,7,6,0.1
W_00210,Z_BLR_001,Bangalore,Bangalore_Central,Zomato,winter,26,6.75,1,0.439,0.4312,0.3768,4500.0,8.0,40.12,0.4433,medium,standard,79.0,2000.0,7,6,0.1
W_00211,Z_BLR_002,Bangalore,Bangalore_East,Blinkit,monsoon,9,7.52,1,0.353,0.3673,0.2803,4500.0,9.3,43.73,0.3732,medium,premium,99.0,3500.0,7,7,0.0
W_00212,Z_CHE_002,Chennai,Chennai_Suburban,Zomato,summer,36,6.44,0,0.7086,0.8871,0.3014,4500.0,8.0,55.96,0.6634,low,premium,99.0,3500.0,7,7,0.0
W_00213,Z_CHE_002,Chennai,Chennai_Suburban,Swiggy,festival,21,9.72,2,0.6244,0.7952,0.2959,4500.0,16.63,38.71,0.6249,medium,standard,79.0,2000.0,7,6,0.1
W_00214,Z_BLR_002,Bangalore,Bangalore_East,Zepto,summer,56,6.51,1,0.4055,0.3991,0.3053,5405.49,18.48,47.17,0.4008,low,basic,49.0,1000.0,7,4,0.2
W_00215,Z_DEL_001,Delhi,Delhi_Central,Zomato,summer,27,6.95,0,0.3369,0.9667,0.8503,4500.0,8.0,53.06,0.6333,medium,nano,25.0,500.0,7,2,0.25
W_00216,Z_MUM_001,Mumbai,Mumbai_Coastal,Zepto,summer,35,6.32,0,0.8244,0.6363,0.3929,5369.46,16.58,52.23,0.6571,low,standard,79.0,2000.0,7,6,0.1
W_00217,Z_BLR_001,Bangalore,Bangalore_Central,Swiggy,monsoon,1,10.36,3,0.482,0.4622,0.3578,5838.33,19.79,47.57,0.4949,high,standard,79.0,2000.0,7,6,0.1
W_00218,Z_MUM_002,Mumbai,Mumbai_Suburbs,Blinkit,summer,40,8.49,0,0.7533,0.6042,0.4284,4758.61,13.36,57.44,0.6459,low,basic,49.0,1000.0,7,4,0.2
W_00219,Z_MUM_002,Mumbai,Mumbai_Suburbs,Blinkit,summer,17,6.5,1,0.7717,0.5547,0.4634,5508.05,21.8,40.76,0.6265,medium,nano,25.0,500.0,7,2,0.25
W_00220,Z_BLR_001,Bangalore,Bangalore_Central,Swiggy,monsoon,14,7.15,2,0.5004,0.4031,0.2939,4909.61,14.55,54.43,0.4441,medium,basic,49.0,1000.0,7,4,0.2
W_00221,Z_CHE_002,Chennai,Chennai_Suburban,Blinkit,festival,27,8.04,4,0.5704,0.8661,0.2998,4500.0,10.29,37.31,0.6078,medium,standard,79.0,2000.0,7,6,0.1
W_00222,Z_DEL_002,Delhi,Delhi_NCR,Swiggy,monsoon,32,7.27,1,0.2663,0.9027,0.7698,4500.0,16.14,38.71,0.5724,low,basic,49.0,1000.0,7,4,0.2
W_00223,Z_BLR_002,Bangalore,Bangalore_East,Swiggy,summer,11,6.96,1,0.3548,0.3514,0.2934,4555.27,14.9,49.3,0.3685,medium,basic,49.0,1000.0,7,4,0.2
W_00224,Z_HYD_001,Hyderabad,Hyderabad_Central,Swiggy,festival,23,7.71,0,0.5073,0.7665,0.4434,5990.22,20.1,48.07,0.5763,medium,basic,49.0,1000.0,7,4,0.2
W_00225,Z_DEL_002,Delhi,Delhi_NCR,Zepto,summer,17,8.33,0,0.3006,0.9199,0.9097,4500.0,13.27,50.47,0.6292,medium,premium,99.0,3500.0,7,7,0.0
W_00226,Z_DEL_001,Delhi,Delhi_Central,Amazon,monsoon,15,9.71,0,0.3166,0.9291,0.9272,6779.82,18.72,58.41,0.6525,medium,premium,99.0,3500.0,7,7,0.0
W_00227,Z_MUM_002,Mumbai,Mumbai_Suburbs,Blinkit,monsoon,8,11.18,4,0.6427,0.5202,0.5344,4500.0,9.06,60.5,0.6182,medium,standard,79.0,2000.0,7,6,0.1
W_00228,Z_MUM_002,Mumbai,Mumbai_Suburbs,Zomato,monsoon,6,9.52,6,0.6426,0.5507,0.5036,4500.0,13.75,42.02,0.6055,high,premium,99.0,3500.0,7,7,0.0
W_00229,Z_KOL_001,Kolkata,Kolkata_Central,Swiggy,monsoon,17,7.86,2,0.8026,0.6353,0.4477,5167.21,14.11,59.05,0.6704,medium,basic,49.0,1000.0,7,4,0.2
W_00230,Z_DEL_002,Delhi,Delhi_NCR,Zomato,monsoon,4,9.5,6,0.2538,0.8324,0.743,6621.62,19.47,54.86,0.5639,high,standard,79.0,2000.0,7,6,0.1
W_00231,Z_DEL_002,Delhi,Delhi_NCR,Amazon,festival,50,6.86,0,0.2885,0.8136,0.8156,6007.6,19.35,50.06,0.557,low,premium,99.0,3500.0,7,7,0.0
W_00232,Z_MUM_002,Mumbai,Mumbai_Suburbs,Blinkit,festival,18,10.32,1,0.7325,0.4943,0.5119,6142.66,23.38,42.37,0.6303,medium,premium,99.0,3500.0,7,7,0.0
W_00233,Z_KOL_001,Kolkata,Kolkata_Central,Swiggy,summer,36,7.29,1,0.8919,0.5908,0.4843,4964.92,14.32,55.91,0.6986,low,basic,49.0,1000.0,7,4,0.2
W_00234,Z_DEL_002,Delhi,Delhi_NCR,Zepto,festival,6,14.25,5,0.2711,0.9524,0.7742,4500.0,13.14,50.17,0.6399,high,nano,25.0,500.0,7,2,0.25
W_00235,Z_BLR_002,Bangalore,Bangalore_East,Zomato,monsoon,27,9.7,3,0.3764,0.3983,0.3109,4500.0,12.35,41.74,0.418,medium,nano,25.0,500.0,7,2,0.25
W_00236,Z_KOL_001,Kolkata,Kolkata_Central,Zomato,winter,16,9.45,2,0.7665,0.7452,0.5122,4500.0,8.0,51.0,0.7212,medium,standard,79.0,2000.0,7,6,0.1
W_00237,Z_BLR_002,Bangalore,Bangalore_East,Zomato,festival,7,9.34,5,0.3784,0.3778,0.3082,4500.0,14.38,46.0,0.4036,high,nano,25.0,500.0,7,2,0.25
W_00238,Z_KOL_001,Kolkata,Kolkata_Central,Swiggy,winter,25,5.41,1,0.823,0.6467,0.5469,4500.0,8.52,54.23,0.6816,medium,premium,99.0,3500.0,7,7,0.0
W_00239,Z_CHE_001,Chennai,Chennai_Central,Swiggy,festival,40,7.57,0,0.8045,0.8524,0.3916,4500.0,20.11,28.05,0.7146,low,standard,79.0,2000.0,7,6,0.1
W_00240,Z_MUM_002,Mumbai,Mumbai_Suburbs,Swiggy,monsoon,20,9.16,1,0.7054,0.5246,0.4222,4916.87,13.68,57.97,0.6064,medium,basic,49.0,1000.0,7,4,0.2
W_00241,Z_DEL_002,Delhi,Delhi_NCR,Swiggy,monsoon,7,9.46,1,0.2826,0.923,0.7866,4500.0,15.74,44.26,0.6088,high,basic,49.0,1000.0,7,4,0.2
W_00242,Z_KOL_001,Kolkata,Kolkata_Central,Zomato,winter,58,4.38,0,0.8551,0.6657,0.5841,4500.0,8.0,46.0,0.6963,low,premium,99.0,3500.0,7,7,0.0
W_00243,Z_CHE_002,Chennai,Chennai_Suburban,Zomato,monsoon,47,7.45,0,0.6639,0.7892,0.3456,4500.0,9.45,50.17,0.633,low,basic,49.0,1000.0,7,4,0.2
W_00244,Z_DEL_001,Delhi,Delhi_Central,Swiggy,winter,15,9.47,3,0.3762,0.8958,0.7706,4500.0,14.07,42.98,0.6462,medium,standard,79.0,2000.0,7,6,0.1
W_00245,Z_MUM_001,Mumbai,Mumbai_Coastal,Swiggy,monsoon,6,9.17,4,0.8611,0.5341,0.3978,8909.26,22.36,64.26,0.6701,medium,premium,99.0,3500.0,7,7,0.0
W_00246,Z_MUM_001,Mumbai,Mumbai_Coastal,Zomato,winter,19,5.87,1,0.943,0.5936,0.4702,5875.5,16.23,58.38,0.7081,medium,basic,49.0,1000.0,7,4,0.2
W_00247,Z_MUM_002,Mumbai,Mumbai_Suburbs,Zomato,festival,10,9.18,1,0.6702,0.4939,0.4794,7044.07,17.34,65.51,0.5881,medium,premium,99.0,3500.0,7,7,0.0
W_00248,Z_MUM_001,Mumbai,Mumbai_Coastal,Zomato,summer,24,9.11,4,0.8299,0.5748,0.4237,4898.82,17.66,44.73,0.6751,medium,premium,99.0,3500.0,7,7,0.0
W_00249,Z_BLR_001,Bangalore,Bangalore_Central,Amazon,summer,33,5.63,0,0.4758,0.4412,0.3347,4644.02,16.52,45.35,0.4388,low,basic,49.0,1000.0,7,4,0.2
W_00250,Z_BLR_002,Bangalore,Bangalore_East,Swiggy,winter,42,5.44,1,0.427,0.3425,0.3127,5176.01,14.38,58.04,0.3882,low,nano,25.0,500.0,7,2,0.25
W_00251,Z_KOL_001,Kolkata,Kolkata_Central,Swiggy,monsoon,27,7.43,1,0.7909,0.6532,0.4494,4682.82,16.33,46.25,0.6667,low,basic,49.0,1000.0,7,4,0.2
W_00252,Z_BLR_001,Bangalore,Bangalore_Central,Zepto,monsoon,25,10.13,0,0.438,0.4267,0.3732,8110.08,22.67,57.7,0.4671,medium,basic,49.0,1000.0,7,4,0.2
W_00253,Z_CHE_001,Chennai,Chennai_Central,Zomato,summer,9,9.89,1,0.7845,0.8352,0.3967,4500.0,8.0,56.45,0.7317,medium,standard,79.0,2000.0,7,6,0.1
W_00254,Z_DEL_001,Delhi,Delhi_Central,Swiggy,monsoon,18,7.37,1,0.3765,0.9823,0.8981,4500.0,11.19,47.0,0.665,medium,standard,79.0,2000.0,7,6,0.1
W_00255,Z_DEL_002,Delhi,Delhi_NCR,Zomato,festival,28,7.04,1,0.277,0.8135,0.771,4500.0,12.39,46.45,0.5458,medium,standard,79.0,2000.0,7,6,0.1
W_00256,Z_DEL_002,Delhi,Delhi_NCR,Zepto,festival,23,5.44,1,0.2526,0.827,0.8478,7610.73,21.83,56.23,0.5388,low,standard,79.0,2000.0,7,6,0.1
W_00257,Z_HYD_001,Hyderabad,Hyderabad_Central,Swiggy,summer,9,7.87,2,0.5104,0.8097,0.4349,4500.0,9.99,47.48,0.5965,medium,premium,99.0,3500.0,7,7,0.0
W_00258,Z_CHE_001,Chennai,Chennai_Central,Zepto,festival,7,8.4,4,0.8064,0.7372,0.412,4500.0,11.72,50.06,0.6943,high,nano,25.0,500.0,7,2,0.25
W_00259,Z_BLR_001,Bangalore,Bangalore_Central,Amazon,monsoon,2,8.53,5,0.4393,0.463,0.3398,6068.28,17.14,57.12,0.4566,high,basic,49.0,1000.0,7,4,0.2
W_00260,Z_DEL_002,Delhi,Delhi_NCR,Zomato,winter,11,6.31,0,0.3036,0.8351,0.8257,6416.23,17.46,59.28,0.5757,medium,basic,49.0,1000.0,7,4,0.2
W_00261,Z_BLR_002,Bangalore,Bangalore_East,Blinkit,monsoon,26,6.72,1,0.3741,0.3917,0.3412,4500.0,14.47,46.79,0.3922,medium,basic,49.0,1000.0,7,4,0.2
W_00262,Z_KOL_001,Kolkata,Kolkata_Central,Swiggy,summer,13,7.35,0,0.8623,0.643,0.5857,6986.52,18.35,61.42,0.7197,medium,basic,49.0,1000.0,7,4,0.2
W_00263,Z_MUM_001,Mumbai,Mumbai_Coastal,Zomato,monsoon,39,7.1,0,0.9513,0.5274,0.4308,4500.0,12.61,54.73,0.6924,low,nano,25.0,500.0,7,2,0.25
W_00264,Z_BLR_001,Bangalore,Bangalore_Central,Swiggy,festival,15,9.61,0,0.4885,0.3819,0.3611,4500.0,13.81,50.56,0.4629,medium,standard,79.0,2000.0,7,6,0.1
W_00265,Z_CHE_002,Chennai,Chennai_Suburban,Zomato,monsoon,11,10.08,3,0.6545,0.9636,0.3508,4500.0,12.4,42.08,0.7038,medium,basic,49.0,1000.0,7,4,0.2
W_00266,Z_KOL_001,Kolkata,Kolkata_Central,Zomato,monsoon,26,4.73,1,0.7517,0.6743,0.4672,4500.0,11.84,48.48,0.6336,medium,basic,49.0,1000.0,7,4,0.2
W_00267,Z_HYD_001,Hyderabad,Hyderabad_Central,Swiggy,monsoon,15,7.48,1,0.5562,0.6994,0.4141,7716.51,20.53,60.62,0.5752,medium,basic,49.0,1000.0,7,4,0.2
W_00268,Z_DEL_002,Delhi,Delhi_NCR,Zepto,monsoon,21,10.2,2,0.3009,0.8892,0.7409,4835.02,14.26,54.68,0.6059,medium,premium,99.0,3500.0,7,7,0.0
W_00269,Z_HYD_001,Hyderabad,Hyderabad_Central,Swiggy,monsoon,1,8.66,4,0.5822,0.6807,0.3666,4500.0,14.7,40.71,0.5836,high,nano,25.0,500.0,7,2,0.25
W_00270,Z_HYD_001,Hyderabad,Hyderabad_Central,Zomato,summer,5,11.34,3,0.6079,0.7693,0.3933,4500.0,9.8,50.03,0.6527,high,standard,79.0,2000.0,7,6,0.1
